"t","v","k","N","Source","arith_family","arith_tier"
2,24,18303,1798,"Direct product generalized","Direct product","ARITH_OPEN"
2,24,19003,1799,"Direct product generalized","Direct product","ARITH_OPEN"
2,24,19086,1800,"Direct product generalized","Direct product","ARITH_OPEN"
2,24,19687,1822,"Direct product generalized","Direct product","ARITH_OPEN"
2,24,19740,1823,"Direct product generalized","Direct product","ARITH_OPEN"
2,24,19764,1824,"Direct product generalized","Direct product","ARITH_OPEN"
2,24,20000,1845,"Direct product generalized","Direct product","ARITH_OPEN"
3,24,6,13824,"orthogonal array (Ji-Yin)","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,13,15598,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,14,15599,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,15,15600,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,27,19631,"orthogonal array fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,28,19633,"orthogonal array fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,29,24122,"orthogonal array fuse fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,30,24127,"orthogonal array fuse fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,31,29131,"orthogonal array fuse fuse fuse fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,32,29209,"orthogonal array fuse fuse fuse fuse fuse fuse fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,40,29883,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,24,44,29906,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,24,651,31247,"Raaphorst-Moura-Stevens fuse","fuse","ARITHMETIC"
3,24,757,39359,"Raaphorst-Moura-Stevens fuse fuse fuse","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,871,48767,"Raaphorst-Moura-Stevens fuse fuse fuse fuse fuse","terminal (search or published array)","TERMINAL_CLAIMED"
3,24,894,58731,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,24,1150,58754,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,24,1206,58777,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,24,1302,58801,"Chateauneuf-Kreher doubling","Chateauneuf-Kreher doubling","ARITHMETIC"
3,24,3384,72024,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,3618,72047,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,3858,72071,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,3906,72094,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,4515,73380,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,4827,73403,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,5147,73427,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,5211,73450,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,5427,74451,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,5859,74475,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,6633,75201,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,7150,75225,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,7839,75619,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,8442,75620,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,9045,75621,"Cohen-Colbourn-Ling",NA,"NOT_ATTEMPTED"
3,24,10000,75623,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITHMETIC"
4,24,6,360249,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
4,24,7,374874,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
4,24,8,389586,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
4,24,9,390207,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,24,10,390386,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,24,11,390594,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,24,12,390620,"orthogonal array fuse postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
4,24,52,1082303,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,24,625,1905623,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,24,650,1936769,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,24,728,2255951,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,24,3146,3482897,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,24,4700,3780623,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,24,5525,3795623,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,24,5550,3796223,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,24,6675,3810623,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,24,6975,3811823,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,24,8600,3811895,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
4,24,8944,3873617,"Colbourn-Martirosyan-TVT-Walker","Colbourn-Martirosyan-TVT-Walker","ARITH_OPEN"
4,24,10000,4155023,"Colbourn-Martirosyan-TVT-Walker fuse","fuse","ARITHMETIC"
5,24,7,8665676,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
5,24,8,9036998,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
5,24,9,9421030,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
5,24,713,90085391,"Add 1 factors","Add n factors","ARITHMETIC"
5,24,714,106287695,"Add 2 factors","Add n factors","ARITHMETIC"
5,24,715,113918543,"Add 3 factors","Add n factors","ARITHMETIC"
5,24,716,122569994,"Add 4 factors","Add n factors","ARITH_OPEN"
5,24,717,123224873,"Add 5 factors","Add n factors","ARITH_OPEN"
5,24,726,128318423,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,729,128333423,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,731,128678423,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,734,128694023,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,737,128694623,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,738,150420791,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,739,166623095,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,740,174253943,"Add 25 factors","Add n factors","ARITH_OPEN"
5,24,772,177092768,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,782,177107768,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,812,177108368,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,895,185702168,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
5,24,966,185764614,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,1136,186155214,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,1151,186545814,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
5,24,1206,186608260,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,1207,186637012,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
5,24,1250,186665764,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,1272,187382122,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,1300,187757122,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,1302,188103364,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
5,24,2500,195312023,"perfect hash family20,2500,25,c fuse","fuse","ARITHMETIC"
5,24,2501,195312440,"perfect hash family20,2501,26","perfect hash family","ARITHMETIC"
5,24,3750,203275063,"Power CT25^3T19","Power CT","ARITHMETIC"
5,24,4375,203978115,"Power CT25^3T18","Power CT","ARITHMETIC"
5,24,5000,204349437,"Power CT25^3T17","Power CT","ARITHMETIC"
5,24,5625,204733469,"Power CT25^3T16","Power CT","ARITHMETIC"
5,24,10000,205078062,"Power CT23^3","Power CT","ARITHMETIC"
6,24,8,208066905,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,24,9,217091292,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,24,10,226488680,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,24,11,236266448,"Augment OA","terminal (search or published array)","TERMINAL_CLAIMED"
6,24,266,2570779319,"Add 1 factors","Add n factors","ARITHMETIC"
6,24,267,2984421623,"Add 2 factors","Add n factors","ARITHMETIC"
6,24,268,3361830647,"Add 3 factors","Add n factors","ARITHMETIC"
6,24,269,3784188023,"Add 4 factors","Add n factors","ARITH_OPEN"
6,24,270,3803857906,"Add 5 factors","Add n factors","ARITH_OPEN"
6,24,271,3879710384,"Add 6 factors","Add n factors","ARITH_OPEN"
6,24,275,3898375777,"Power CT25^2T14","Power CT","ARITHMETIC"
6,24,625,3906249623,"perfect hash family16,625,25,c fuse","fuse","ARITHMETIC"
6,24,626,3906249952,"Power CT25^2+1","Power CT","ARITHMETIC"
6,24,627,4958153848,"Add 1 factors","Add n factors","ARITHMETIC"
6,24,628,5372114104,"Add 2 factors","Add n factors","ARITHMETIC"
6,24,629,5753020600,"Add 3 factors","Add n factors","ARITHMETIC"
6,24,651,5768888132,"Power CT27^2Arc(3)","Power CT","ARITHMETIC"
6,24,676,5912167992,"Power CT27^2T1T1","Power CT","ARITHMETIC"
6,24,702,6055447852,"Power CT27^2T1","Power CT","ARITHMETIC"
6,24,730,6198727712,"Power CT27^2+1","Power CT","ARITHMETIC"
6,24,731,7466574008,"Add 1 factors","Add n factors","ARITHMETIC"
6,24,732,7988002040,"Add 2 factors","Add n factors","ARITHMETIC"
6,24,757,8300141166,"Power N-CT29^2Arc(3)","Power N-CT","ARITHMETIC"
6,24,784,8507543994,"Power N-CT29^2T1T1","Power N-CT","ARITHMETIC"
6,24,812,8714946822,"Power N-CT29^2T1","Power N-CT","ARITHMETIC"
6,24,842,8922349650,"Power N-CT29^2+1","Power N-CT","ARITHMETIC"
6,24,843,10190195946,"Add 1 factors","Add n factors","ARITHMETIC"
6,24,871,10573344594,"Power N-CT31^2Arc(3)","Power N-CT","ARITHMETIC"
6,24,900,10710927506,"Power N-CT31^2T1T1","Power N-CT","ARITHMETIC"
6,24,930,10848510418,"Power N-CT31^2T1","Power N-CT","ARITHMETIC"
6,24,961,10986093330,"Power N-CT31^2","Power N-CT","ARITHMETIC"
6,24,966,10986328050,"perfect hash family15,966,36","perfect hash family","ARITHMETIC"
6,24,1136,10997481343,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,24,1151,11006465143,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,24,1206,11010276389,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,24,1207,11011025741,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,24,1250,11011775669,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,24,1251,11049088906,"Martirosyan-TVT variant","Martirosyan-TVT","ARITHMETIC"
6,24,1252,11086401814,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,24,1254,12138305710,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,24,1256,12552265966,"Martirosyan-TVT","Martirosyan-TVT","ARITHMETIC"
6,24,1458,12674992453,"perfect hash familyD16,1458,54^11 27^5","perfect hash family","ARITHMETIC"
6,24,1484,13077654168,"Power N-CT53^2T25","Power N-CT","ARITHMETIC"
6,24,1548,13173827756,"Power N-CT43^2T7","Power N-CT","ARITHMETIC"
6,24,1590,13285056996,"Power N-CT53^2T23","Power N-CT","ARITHMETIC"
6,24,1692,13300780556,"Power N-CT47^2T11","Power N-CT","ARITHMETIC"
6,24,1849,13398437108,"Power N-CT43^2","Power N-CT","ARITHMETIC"
6,24,1908,13422655556,"Power N-CT53^2T17","Power N-CT","ARITHMETIC"
6,24,2021,13525389908,"Power N-CT47^2T4","Power N-CT","ARITHMETIC"
6,24,2211,13535155508,"Power N-CT47^2+2","Power N-CT","ARITHMETIC"
6,24,2221,13638280508,"Power N-CT53^2Trin4,4,4","Power N-CT","ARITHMETIC"
6,24,2279,13647264908,"Power N-CT53^2T10","Power N-CT","ARITHMETIC"
6,24,2401,13647655508,"Power N-CT53^2T4T4","Power N-CT","ARITHMETIC"
6,24,2597,13657030508,"Power N-CT53^2T4","Power N-CT","ARITHMETIC"
6,24,2810,13666405508,"Power N-CT53^2+1","Power N-CT","ARITHMETIC"
6,24,2811,13671865508,"Power N-CT53^2+2","Power N-CT","ARITHMETIC"
6,24,2812,13671873908,"Power N-CT53^2+3","Power N-CT","ARITHMETIC"
6,24,2916,15165233686,"Power N-CT73^2T19T19","Power N-CT","ARITHMETIC"
6,24,2970,15165623686,"Power N-CT73^2T19T18","Power N-CT","ARITHMETIC"
6,24,3024,15165624286,"Power N-CT73^2T19T17","Power N-CT","ARITHMETIC"
6,24,3025,15166013686,"Power N-CT73^2T18T18","Power N-CT","ARITHMETIC"
6,24,3080,15166014286,"Power N-CT73^2T18T17","Power N-CT","ARITHMETIC"
6,24,3136,15166014886,"Power N-CT73^2T17T17","Power N-CT","ARITHMETIC"
6,24,3139,15371093086,"Power N-CT73^2T30","Power N-CT","ARITHMETIC"
6,24,3204,15376170934,"Power N-CT89^2T53","Power N-CT","ARITHMETIC"
6,24,3577,15380858686,"Power N-CT73^2T24","Power N-CT","ARITHMETIC"
6,24,3942,15390233686,"Power N-CT73^2T19","Power N-CT","ARITHMETIC"
6,24,4015,15390623686,"Power N-CT73^2T18","Power N-CT","ARITHMETIC"
6,24,4088,15390624286,"Power N-CT73^2T17","Power N-CT","ARITHMETIC"
6,24,4097,15488280286,"Power N-CT79^2Trin3,3,23","Power N-CT","ARITHMETIC"
6,24,4104,15497655286,"Power N-CT79^2T25T3","Power N-CT","ARITHMETIC"
6,24,4180,15498045286,"Power N-CT79^2T24T3","Power N-CT","ARITHMETIC"
6,24,4256,15498045886,"Power N-CT79^2T23T3","Power N-CT","ARITHMETIC"
6,24,4266,15507420886,"Power N-CT79^2T25","Power N-CT","ARITHMETIC"
6,24,4345,15507810886,"Power N-CT79^2T24","Power N-CT","ARITHMETIC"
6,24,4424,15507811486,"Power N-CT79^2T23","Power N-CT","ARITHMETIC"
6,24,4430,15582811486,"Power N-CT83^2Arc(4)T27","Power N-CT","ARITHMETIC"
6,24,4483,15592186486,"Power N-CT83^2Arc(3)T27","Power N-CT","ARITHMETIC"
6,24,4537,15601561486,"Power N-CT83^2Arc(2)T27","Power N-CT","ARITHMETIC"
6,24,4592,15610936486,"Power N-CT83^2T27T1","Power N-CT","ARITHMETIC"
6,24,5332,15615233686,"Power N-CT73^2+3","Power N-CT","ARITHMETIC"
6,24,6966,15644531134,"Power N-CT97^2Arc(13)T15","Power N-CT","ARITH_OPEN"
6,24,7722,15653906134,"Power N-CT97^2Arc(13)T6","Power N-CT","ARITH_OPEN"
6,24,7890,15654281134,"Power N-CT97^2Arc(13)T4","Power N-CT","ARITH_OPEN"
6,24,8058,15654296134,"Power N-CT97^2Arc(13)T2","Power N-CT","ARITH_OPEN"
6,24,8141,15869139838,"Power N-CT97^2Arc(12)T2","Power N-CT","ARITHMETIC"
6,24,8226,15869140534,"Power N-CT97^2Arc(13)","Power N-CT","ARITHMETIC"
6,24,8311,16083984238,"Power N-CT97^2Arc(12)","Power N-CT","ARITHMETIC"
6,24,8397,16298827942,"Power N-CT97^2Arc(11)","Power N-CT","ARITHMETIC"
6,24,8484,16513671646,"Power N-CT97^2Arc(10)","Power N-CT","ARITHMETIC"
6,24,8572,16728515350,"Power N-CT97^2Arc(9)","Power N-CT","ARITHMETIC"
6,24,8661,16943359054,"Power N-CT97^2Arc(8)","Power N-CT","ARITHMETIC"
6,24,8751,17158202758,"Power N-CT97^2Arc(7)","Power N-CT","ARITHMETIC"
6,24,8842,17373046462,"Power N-CT97^2Arc(6)","Power N-CT","ARITHMETIC"
6,24,8934,17587890166,"Power N-CT97^2Arc(5)","Power N-CT","ARITHMETIC"
6,24,9027,17802733870,"Power N-CT97^2Arc(4)","Power N-CT","ARITHMETIC"
6,24,9121,18017577574,"Power N-CT97^2Arc(3)","Power N-CT","ARITHMETIC"
6,24,9351,18088839922,"Power CT31^3T5S30","Power CT","ARITHMETIC"
6,24,9662,18226422834,"Power CT31^3T5S29","Power CT","ARITHMETIC"
6,24,10000,18232119782,"Power CT31^3T3S30","Power CT","ARITHMETIC"
2,25,28,719,"projection (C) postop TJ-SA","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,29,725,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,30,726,"projection (C) postop TJ-SA","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,31,820,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,32,823,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,33,826,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,34,828,"projection (C) postop TJ-SA","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,35,914,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,36,917,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,37,919,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,38,923,"projection (C) postop TJ-SA","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,39,967,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,40,970,"projection (C) postop NCK","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,41,1111,"Add a symbol (binary)","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,50,1181,"projection (C) postop TJ-SA","terminal (search or published array)","TERMINAL_CLAIMED"
2,25,700,1274,"Direct product","Direct product","ARITH_OPEN"
2,25,701,1297,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,728,1298,"Direct product","Direct product","ARITH_OPEN"
2,25,754,1325,"Direct product","Direct product","ARITHMETIC"
2,25,780,1326,"Direct product","Direct product","ARITHMETIC"
2,25,784,1371,"Direct product","Direct product","ARITH_OPEN"
2,25,785,1373,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,812,1374,"Direct product","Direct product","ARITH_OPEN"
2,25,840,1375,"Direct product","Direct product","ARITH_OPEN"
2,25,843,1423,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,844,1424,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,853,1425,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,876,1426,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,900,1427,"Direct product","Direct product","ARITHMETIC"
2,25,924,1475,"Direct product","Direct product","ARITH_OPEN"
2,25,925,1476,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,952,1477,"Direct product","Direct product","ARITH_OPEN"
2,25,962,1519,"Direct product","Direct product","ARITHMETIC"
2,25,963,1524,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,988,1525,"Direct product","Direct product","ARITH_OPEN"
2,25,992,1527,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,996,1528,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1020,1529,"Direct product","Direct product","ARITHMETIC"
2,25,1036,1568,"Direct product","Direct product","ARITH_OPEN"
2,25,1040,1570,"Direct product","Direct product","ARITHMETIC"
2,25,1064,1574,"Direct product","Direct product","ARITH_OPEN"
2,25,1065,1615,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1092,1616,"Direct product","Direct product","ARITH_OPEN"
2,25,1093,1618,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1120,1619,"Direct product","Direct product","ARITH_OPEN"
2,25,1140,1624,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,25,1156,1631,"Direct product","Direct product","ARITHMETIC"
2,25,1172,1668,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1176,1670,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1200,1671,"Direct product","Direct product","ARITHMETIC"
2,25,1202,1719,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1227,1720,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1230,1721,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1259,1722,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1260,1725,"Direct product generalized","Direct product","ARITH_OPEN"
2,25,1292,1726,"PCAxPCA",NA,"NOT_ATTEMPTED"
2,25,1293,1747,"Direct product generalized","Direct product","ARITH_OPEN"
